"Ramo","Póliza","Endoso","Fecha emisión","Inicio de Vigencia","Moneda","Total","Tipo Mov."
"04","3190253687","000000","2020-05-29","2020-05-29","00","12230.61","Poliza"
"04","3190253680","000000","2020-05-29","2020-05-29","00","12230.61","Poliza"
"04","3190253649","000000","2020-05-29","2020-05-28","00","10306.17","Poliza"
"04","3190251800","322755","2020-05-29","2020-05-29","00","0.00","Sin Prima"
"04","3190251802","322754","2020-05-29","2020-05-29","00","0.00","Sin Prima"
"04","3190240470","322748","2020-05-29","2020-03-13","00","0.00","Sin Prima"
"04","3190253362","000000","2020-05-29","2020-05-29","00","12446.25","Poliza"
"04","0003634461","285612","2020-05-31","2020-05-15","00","-7583.90","Cancelacion"
"04","0003682474","285178","2020-05-31","2020-05-10","00","-5015.94","Anulacion"
"04","0003683482","285146","2020-05-31","2020-05-10","00","-6304.74","Anulacion"
"04","0003683482","285145","2020-05-31","2020-05-10","00","-2924.91","Cancelacion"
"04","3190227849","275550","2020-05-31","2020-05-12","00","-2691.18","Anulacion"
"04","3190228021","275548","2020-05-31","2020-05-13","00","-37801.86","Anulacion"
"04","3190230376","275543","2020-05-31","2020-04-01","00","-7750.60","Cancelacion"
"04","3190245090","275507","2020-05-31","2020-05-01","00","-36319.29","Anulacion"
"04","3190248331","275492","2020-05-31","2020-05-04","00","-9447.17","Anulacion"
"04","3190248480","275491","2020-05-31","2020-05-05","00","-17922.43","Anulacion"
"04","3190248921","275490","2020-05-31","2020-05-07","00","-15692.94","Anulacion"
"04","3190249055","275489","2020-05-31","2020-05-08","00","-7299.86","Anulacion"
"04","3190249058","275488","2020-05-31","2020-05-08","00","-7299.86","Anulacion"
"04","0003755978","000000","2020-05-31","2020-05-29","00","9054.93","Poliza"
"04","3190254516","000000","2020-06-01","2020-06-01","00","5420.91","Poliza"
"04","0003667718","125449","2020-06-01","2020-06-01","00","12680.73","Rehabilitacion"
"04","3190254470","000000","2020-06-01","2020-06-01","00","4095.64","Poliza"
"04","0003759451","000000","2020-06-01","2020-06-01","00","28720.72","Poliza"
"04","3190254344","000000","2020-06-01","2020-06-01","00","28720.72","Poliza"
"04","3190254334","000000","2020-06-01","2020-06-01","00","21145.78","Poliza"
"04","0003756055","000000","2020-06-01","2020-05-30","00","104325.20","Poliza"
"04","3190254136","000000","2020-06-01","2020-06-01","00","7471.34","Poliza"
"04","3190254760","000000","2020-06-02","2020-06-02","00","13877.16","Poliza"
"04","3190254738","000000","2020-06-02","2020-06-04","00","24360.86","Poliza"
"04","3190251576","322787","2020-06-02","2020-06-02","00","0.00","Sin Prima"
"04","3190240745","231368","2020-06-03","2020-03-17","00","-784.16","Disminucion de Recargos"
"04","3190254983","000000","2020-06-03","2020-06-03","00","11970.33","Poliza"
"04","3190254982","000000","2020-06-03","2020-06-03","00","8798.66","Poliza"
"04","3190250986","127574","2020-06-03","2020-06-03","00","1291.06","Rehabilitacion"
"04","3190254760","322813","2020-06-03","2020-06-02","00","0.00","Sin Prima"
"04","3190254830","000000","2020-06-03","2020-06-07","00","7206.12","Poliza"
"04","0003688452","294130","2020-06-04","2020-05-24","00","-29197.20","Anulacion"
"04","0003761521","000000","2020-06-04","2020-06-04","00","11980.64","Poliza"
"04","3190248202","322832","2020-06-04","2020-05-14","00","0.00","Sin Prima"
"04","3190247222","293354","2020-06-04","2020-07-22","00","-7934.85","Anulacion"
"04","0003761046","000000","2020-06-04","2020-06-03","00","34660.48","Poliza"
"04","0003762293","000000","2020-06-05","2020-06-05","00","32776.73","Poliza"
"04","0003761812","295039","2020-06-05","2020-06-05","00","-55271.63","Anulacion"
"04","0003762096","000000","2020-06-05","2020-06-04","00","55271.63","Poliza"
"04","3190255683","000000","2020-06-05","2020-06-06","00","12636.91","Poliza"
"04","3190255624","000000","2020-06-05","2020-06-05","00","10306.17","Poliza"
"04","0003761812","000000","2020-06-05","2020-06-05","00","55271.63","Poliza"
"04","3190249063","322845","2020-06-05","2020-05-08","00","0.00","Sin Prima"
"04","3190205874","201402","2020-06-06","2020-05-18","00","-9961.24","Anulacion"
"04","3190240821","201360","2020-06-06","2020-05-18","00","-5862.20","Anulacion"
"04","3190249039","201285","2020-06-06","2020-05-16","00","-45799.57","Anulacion"
"04","3190249999","201284","2020-06-06","2020-05-13","00","-8919.83","Anulacion"
"04","3190250065","201283","2020-06-06","2020-05-13","00","-14882.23","Anulacion"
"04","3190250086","201282","2020-06-06","2020-05-13","00","-8974.62","Anulacion"
"04","3190250734","201281","2020-06-06","2020-05-15","00","-11602.16","Anulacion"
"04","0003683542","297098","2020-06-06","2020-05-17","00","-16517.40","Anulacion"
"04","0003737673","296671","2020-06-06","2020-05-06","00","-42792.17","Anulacion"
"04","3190256140","000000","2020-06-08","2020-06-08","00","6767.52","Poliza"
"04","0003763187","000000","2020-06-08","2020-06-08","00","17671.29","Poliza"
"04","0003762770","209607","2020-06-08","2020-06-08","00","-8040.98","Anulacion"
"04","0003763179","000000","2020-06-08","2020-06-08","00","8040.98","Poliza"
"04","0003762770","358400","2020-06-08","2020-06-08","00","0.00","Sin Prima"
"04","3190227849","112943","2020-06-08","2020-05-12","00","2691.18","Rehabilitacion"
"04","3190256036","000000","2020-06-08","2020-06-08","00","14541.99","Poliza"
"04","3190230524","208910","2020-06-08","2020-06-02","00","-15250.29","Anulacion"
"04","0003762770","000000","2020-06-08","2020-06-08","00","8040.98","Poliza"
"04","0003667718","208119","2020-06-08","2020-06-01","00","-12680.73","Cancelacion"
"04","0003762741","000000","2020-06-08","2020-06-01","00","11963.46","Poliza"
"04","3190255933","000000","2020-06-08","2020-06-08","00","10205.31","Poliza"
"04","3190256276","000000","2020-06-09","2020-06-09","00","12643.62","Poliza"
"04","3190256252","000000","2020-06-09","2020-06-09","00","43295.21","Poliza"
"04","3190256196","000000","2020-06-09","2020-06-09","00","36109.16","Poliza"
"04","3190256159","000000","2020-06-09","2020-06-09","00","21992.90","Poliza"
"04","3190251702","322954","2020-06-10","2020-05-21","00","0.00","Sin Prima"
"04","3190256418","000000","2020-06-10","2020-06-10","00","14859.86","Poliza"
"04","3190256406","000000","2020-06-10","2020-06-10","00","17305.82","Poliza"
"04","3190241071","213352","2020-06-10","2020-06-20","00","-6293.07","Anulacion"
"04","3190256196","127659","2020-06-10","2020-06-09","00","4614.27","Rehabilitacion"
"04","3190256366","000000","2020-06-10","2020-06-10","00","28087.18","Poliza"
"04","3190256360","000000","2020-06-10","2020-06-10","00","6810.73","Poliza"
"04","3190256643","000000","2020-06-11","2020-06-11","00","9669.01","Poliza"
"04","0003616040","115644","2020-06-11","2020-03-07","00","5492.08","Rehabilitacion"
"04","0003764436","215338","2020-06-11","2020-06-11","00","-16425.63","Anulacion"
"04","0003765041","000000","2020-06-11","2020-06-10","00","16425.63","Poliza"
"04","3190256525","000000","2020-06-11","2020-06-11","00","6223.32","Poliza"
"04","3190256495","000000","2020-06-11","2020-06-11","00","17744.04","Poliza"
"04","0003764436","000000","2020-06-11","2020-06-11","00","16425.63","Poliza"
"04","0003616040","235533","2020-06-12","2020-05-07","00","-4119.06","Cancelacion"
"04","0003625234","235440","2020-06-12","2020-05-27","00","-3060.71","Anulacion"
"04","3190229981","227036","2020-06-12","2020-05-26","00","-16927.44","Anulacion"
"04","3190248171","226978","2020-06-12","2020-05-27","00","-4928.77","Anulacion"
"04","3190251566","226972","2020-06-12","2020-05-20","00","-13378.48","Anulacion"
"04","3190251572","226971","2020-06-12","2020-05-20","00","-13378.48","Anulacion"
"04","3190251575","226970","2020-06-12","2020-05-20","00","-13378.48","Anulacion"
"04","3190252005","226969","2020-06-12","2020-05-22","00","-14680.14","Anulacion"
"04","0003739592","219991","2020-06-12","2020-06-11","00","-4696.45","Anulacion"
"04","3190249062","219990","2020-06-12","2020-06-09","00","-17633.99","Anulacion"
"04","3190249064","219989","2020-06-12","2020-06-08","00","-8294.55","Anulacion"
"04","3190249069","219988","2020-06-12","2020-06-09","00","-4696.45","Anulacion"
"04","3190249071","219987","2020-06-12","2020-06-09","00","-4461.05","Anulacion"
"04","3190249073","219986","2020-06-12","2020-06-09","00","-4696.45","Anulacion"
"04","3190249074","219985","2020-06-12","2020-06-09","00","-4696.45","Anulacion"
"04","3190249075","219983","2020-06-12","2020-06-09","00","-12993.20","Anulacion"
"04","3190249076","219982","2020-06-12","2020-06-09","00","-3386.68","Anulacion"
"04","3190249077","219981","2020-06-12","2020-06-09","00","-3386.68","Anulacion"
"04","3190249082","219980","2020-06-12","2020-06-09","00","-9590.68","Anulacion"
"04","3190249084","219979","2020-06-12","2020-06-09","00","-10828.40","Anulacion"
"04","0003753764","226790","2020-06-12","2020-06-10","00","-5017.71","Anulacion"
"04","0003753766","226787","2020-06-12","2020-06-10","00","-5017.71","Anulacion"
"04","0003765688","000000","2020-06-12","2020-06-10","00","147291.01","Poliza"
"04","3190256723","000000","2020-06-12","2020-06-12","00","12254.48","Poliza"
"04","3190251702","127676","2020-06-12","2020-06-11","00","4117.73","Rehabilitacion"
"04","3190208841","218660","2020-06-12","2020-06-13","00","-8770.86","Anulacion"
"04","0003765483","000000","2020-06-12","2020-06-11","00","15742.48","Poliza"
"04","0003683542","115905","2020-06-12","2020-05-17","00","16517.40","Rehabilitacion"
"04","0003766160","000000","2020-06-15","2020-06-16","00","19812.43","Poliza"
"04","3190256036","235993","2020-06-15","2020-06-08","00","-14541.99","Anulacion"
"04","0003766041","000000","2020-06-15","2020-06-08","00","14578.89","Poliza"
"04","3190257066","000000","2020-06-16","2020-06-16","00","17368.03","Poliza"
"04","3190251533","231719","2020-06-16","2020-06-15","00","-20115.85","Anulacion"
"04","3190257221","000000","2020-06-17","2020-06-17","00","6944.79","Poliza"
"04","3190257219","000000","2020-06-17","2020-06-17","00","9178.49","Poliza"
"04","3190257129","000000","2020-06-17","2020-06-17","00","18802.05","Poliza"
"04","0003768282","000000","2020-06-18","2020-06-18","00","31953.00","Poliza"
"04","3190257311","323058","2020-06-18","2020-06-18","00","0.00","Sin Prima"
"04","3190257356","000000","2020-06-18","2020-06-18","00","5726.55","Poliza"
"04","3190231911","323055","2020-06-18","2020-06-18","00","0.00","Sin Prima"
"04","3190257311","000000","2020-06-18","2020-06-18","00","50338.76","Poliza"
"04","3190257305","000000","2020-06-18","2020-06-18","00","16771.13","Poliza"
"04","0003767917","240218","2020-06-18","2020-06-17","00","-17608.30","Anulacion"
"04","0003767922","240217","2020-06-18","2020-06-17","00","-17608.30","Anulacion"
"04","0003767969","000000","2020-06-18","2020-06-17","00","17608.30","Poliza"
"04","0003767965","000000","2020-06-18","2020-06-17","00","17608.30","Poliza"
"04","0003767922","000000","2020-06-18","2020-06-17","00","17608.30","Poliza"
"04","0003767917","000000","2020-06-18","2020-06-17","00","17608.30","Poliza"
"04","0003767905","000000","2020-06-18","2020-06-17","00","21308.91","Poliza"
"04","0003767875","000000","2020-06-18","2020-06-17","00","32300.43","Poliza"
"04","3190257541","000000","2020-06-19","2020-06-19","00","12826.84","Poliza"
"04","0003632727","258869","2020-06-20","2020-06-03","00","-4778.05","Anulacion"
"04","0003736055","258129","2020-06-20","2020-05-30","00","-20720.04","Anulacion"
"04","3190230535","249773","2020-06-20","2020-06-02","00","-7387.17","Anulacion"
"04","3190230537","249772","2020-06-20","2020-06-02","00","-7387.17","Anulacion"
"04","3190230633","249771","2020-06-20","2020-06-03","00","-11731.11","Anulacion"
"04","3190252723","249706","2020-06-20","2020-05-26","00","-11034.51","Anulacion"
"04","3190252888","249705","2020-06-20","2020-05-27","00","-18058.38","Anulacion"
"04","3190252912","249704","2020-06-20","2020-05-27","00","-19082.92","Anulacion"
"04","3190257616","000000","2020-06-21","2020-06-21","00","10450.66","Poliza"
"04","3190257720","000000","2020-06-22","2020-06-22","00","36777.41","Poliza"
"04","0003762096","359426","2020-06-22","2020-06-22","00","0.00","Sin Prima"
"04","0003769405","000000","2020-06-22","2020-06-22","00","7261.67","Poliza"
"04","0003769395","000000","2020-06-22","2020-06-22","00","5280.32","Poliza"
"04","0003769353","000000","2020-06-22","2020-06-18","00","5726.55","Poliza"
"04","0003769349","000000","2020-06-22","2020-06-18","00","5726.55","Poliza"
"04","3190257221","323122","2020-06-23","2020-06-23","00","0.00","Sin Prima"
"04","3190257819","000000","2020-06-23","2020-06-23","00","8891.18","Poliza"
"04","3190257720","261134","2020-06-23","2020-06-22","00","-36777.41","Anulacion"
"04","0003769978","000000","2020-06-23","2020-06-23","00","36777.41","Poliza"
"04","0003770726","000000","2020-06-24","2020-06-24","00","36358.20","Poliza"
"04","0003769349","359667","2020-06-24","2020-06-24","00","0.00","Sin Prima"
"04","3190257616","323126","2020-06-24","2020-06-24","00","0.00","Sin Prima"
"04","3190212051","232110","2020-06-25","2020-06-04","00","-8352.26","Anulacion"
"04","0003771275","000000","2020-06-25","2020-06-24","00","7437.75","Poliza"
"04","3190258170","000000","2020-06-25","2020-06-25","00","16901.21","Poliza"
"04","3190247787","323179","2020-06-26","2020-04-28","00","0.00","Sin Prima"
"04","0003765688","128639","2020-06-26","2020-06-25","00","5864.98","Rehabilitacion"
"04","3190248921","131356","2020-06-26","2020-05-07","00","15692.94","Rehabilitacion"
"04","3190248171","132150","2020-06-29","2020-05-27","00","4928.77","Rehabilitacion"
"04","3190251859","128655","2020-06-29","2020-06-29","00","545.03","Rehabilitacion"
"04","3190250710","128654","2020-06-29","2020-06-29","00","1138.16","Rehabilitacion"
"04","3190258824","000000","2020-06-29","2020-06-29","00","6275.74","Poliza"
"04","3190258688","000000","2020-06-29","2020-06-29","00","14173.18","Poliza"
"04","3190258573","000000","2020-06-29","2020-06-29","00","3802.38","Poliza"
"04","3190251859","128648","2020-06-29","2020-06-26","00","1755.54","Rehabilitacion"
"04","3190250710","128647","2020-06-29","2020-06-26","00","2839.62","Rehabilitacion"
"04","0003772723","000000","2020-06-29","2020-06-26","00","5004.36","Poliza"
"04","0003702248","293519","2020-06-30","2020-06-06","00","-16159.53","Anulacion"
"04","0003753764","135006","2020-06-30","2020-06-10","00","5017.71","Rehabilitacion"
"04","0003753766","135005","2020-06-30","2020-06-10","00","5017.71","Rehabilitacion"
"04","3190209013","282397","2020-06-30","2020-06-14","00","-7462.25","Anulacion"
"04","3190250986","281812","2020-06-30","2020-06-03","00","-1291.06","Cancelacion"
"04","3190253680","281806","2020-06-30","2020-05-29","00","-12230.61","Anulacion"
"04","3190253687","281805","2020-06-30","2020-05-29","00","-12230.61","Anulacion"
"04","3190255933","281803","2020-06-30","2020-06-08","00","-10205.31","Anulacion"
"04","3190256252","281755","2020-06-30","2020-06-09","00","-43295.21","Anulacion"
"04","3190256406","281738","2020-06-30","2020-06-10","00","-17305.82","Anulacion"
"04","3190256418","281737","2020-06-30","2020-06-10","00","-14859.86","Anulacion"
"04","3190242666","132743","2020-06-30","2020-03-27","00","10468.16","Rehabilitacion"
"04","0003773677","000000","2020-06-30","2020-06-30","00","5227.81","Poliza"
"04","3190241307","272716","2020-06-30","2020-06-21","00","-6293.07","Anulacion"
"04","0003762741","272706","2020-06-30","2020-06-01","00","-11963.46","Anulacion"
"04","0003763179","272705","2020-06-30","2020-06-08","00","-8040.98","Anulacion"
"04","3190207877","272704","2020-06-30","2020-06-06","00","-14972.08","Cancelacion"
"04","3190240505","272703","2020-06-30","2020-06-13","00","-4650.72","Anulacion"
"04","3190240509","272701","2020-06-30","2020-06-13","00","-7128.30","Anulacion"
"04","3190242543","272700","2020-06-30","2020-06-26","00","-8378.31","Anulacion"
"04","3190258170","323205","2020-06-30","2020-06-30","00","0.00","Sin Prima"
"04","3190249914","128698","2020-07-01","2020-07-01","00","2331.48","Rehabilitacion"
"04","3190255933","135626","2020-07-01","2020-06-08","00","10205.31","Rehabilitacion"
"04","3190258170","324579","2020-07-01","2020-07-01","00","0.00","Sin Prima"
"04","3190260092","000000","2020-07-02","2020-07-02","00","6840.00","Poliza"
"04","0003765688","128979","2020-07-02","2020-07-01","00","21205.18","Rehabilitacion"
"04","3190260431","000000","2020-07-03","2020-07-05","00","10667.23","Poliza"
"04","3190260223","000000","2020-07-03","2020-07-03","00","3811.66","Poliza"
"04","3190260866","000000","2020-07-06","2020-07-06","00","23271.99","Poliza"
"04","0003776477","000000","2020-07-06","2020-07-02","00","94272.53","Poliza"
"04","3190260714","000000","2020-07-06","2020-07-06","00","8763.07","Poliza"
